2.682650086505343978e+00 5.502385052288585321e+00 8.687392113692805395e+00
-3.420722834674028157e-02 2.598015236210666767e+00 2.730267151352645527e+00
1.354856621224652224e+00 5.660830471113189155e+00 7.765752834009076899e+00
3.424823931208653693e-01 3.185585024780448471e+00 3.372112914541422590e+00
4.825004345410541795e-01 1.312487960929521247e+00 1.017130583610718508e+00
1.544511724907466688e+00 3.554652356434275795e+00 2.650504597292846487e+00
2.187535194352542511e+00 5.436113298585833142e+00 7.614654837617024441e+00
1.147484466306211814e+00 3.072015099492266366e+00 3.018283209404860390e+00
1.851406620088818844e+00 5.779229450614991492e+00 7.944357543295153867e+00
2.847856679225637677e+00 6.034998853980778399e+00 7.692337484296285055e+00
8.908189225340932271e-01 1.467461449601076717e+00 8.797734994759500715e-01
